Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
584	vsb_001_1860_007_51_52_e40	in Böckten statt . Die meisten Lchrer mochten wohl die	Versäumniß	zweier solcher Zusammenkünfte wobei cs stch ja nm ihre gei¬	in_APPR Böckten_NN statt_PTKVZ ._$. Die_ART meisten_PIAT Lchrer_NN mochten_VMFIN wohl_ADV die_ART	Versäumniß_NN	zweier_ADJA solcher_PIAT Zusammenkünfte_NN wobei_PWAV cs_NN stch_NN ja_ADV nm_NE ihre_PPOSAT gei¬_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=583	20526157	20526157
585	slz_001_1857_002_109_140_e7	hat seit dem letzten Jahre um 217 abgenommen . Die	Absenzen	zeigen eine Abnahme von 15999 ; in 34 Schulen kommen	hat_VAFIN seit_APPR dem_ART letzten_ADJA Jahre_NN um_APPR 217_CARD abgenommen_VVPP ._$. Die_ART	Absenzen_NN	zeigen_VVFIN eine_ART Abnahme_NN von_APPR 15999_CARD ;_$. in_APPR 34_CARD Schulen_NN kommen_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=584	20711781	20711781
586	slz_001_1857_002_109_140_e7	AlltagSschiilcrn vereint gehalten wurden . Zieht man die K Tage	Versäumniß	von obiger Zahl ab , so ergeben sich nicht einmal	AlltagSschiilcrn_NN vereint_VVPP gehalten_VVPP wurden_VAFIN ._$. Zieht_VVFIN man_PIS die_ART K_NN Tage_NN	Versäumniß_NN	von_APPR obiger_ADJA Zahl_NN ab_PTKVZ ,_$, so_ADV ergeben_VVFIN sich_PRF nicht_PTKNEG einmal_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=585	20712420	20712420
587	slz_001_1857_002_109_140_e7	Beginn des Konfirmandenunter- richtes statt . — 12 ) Die	Versäumnißtabellen	zeigen einen sehr erfreu- lichen Schulfleiß . Im Sommersemester 1855	Beginn_NN des_ART Konfirmandenunter-_TRUNC richtes_NN statt_PTKVZ ._$. —_ADJA 12_CARD )_$( Die_ART	Versäumnißtabellen_NN	zeigen_VVFIN einen_ART sehr_ADV erfreu-_ADJA lichen_ADJA Schulfleiß_NN ._$. Im_APPRART Sommersemester_NN 1855_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=586	20713965	20713965
588	slz_001_1857_002_109_140_e7	nur 1 bis 3 , in 6 Gemeinden 4 unentschuldigte	Absenzen	auf einen Alltag- schüler . — 13 ) Schülerzahl .	nur_ADV 1_CARD bis_KON 3_CARD ,_$, in_APPR 6_CARD Gemeinden_NN 4_CARD unentschuldigte_ADJA	Absenzen_NN	auf_APPR einen_ART Alltag-_TRUNC schüler_NN ._$. —_NN 13_CARD )_$( Schülerzahl_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=587	20714006	20714006
589	slz_002_1866_011_297_304_e40	eine Uebersicht über Besoldung und Emolument ? der Primarlehrer ,	Absenzenwescn	und Schülerzahl . Durchweg sind die JnspektionSbcrichte der beiden letzten	eine_ART Uebersicht_NN über_APPR Besoldung_NN und_KON Emolument_NN ?_$. der_ART Primarlehrer_NN ,_$,	Absenzenwescn_NN	und_KON Schülerzahl_NN ._$. Durchweg_ADV sind_VAFIN die_ART JnspektionSbcrichte_NN der_ART beiden_PIAT letzten_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=588	20986052	20986052
590	slz_002_1866_011_297_304_e40	13,04V , im Winter 9906 ( durchschnittlich 2 ) unentschuldigt«	Absenzen	; die Zahl der Kinder mit keinen unentschuldigtcn Absenzen betrug	13,04V_NE ,_$, im_APPRART Winter_NN 9906_CARD (_$( durchschnittlich_ADJD 2_CARD )_$( unentschuldigt«_ADJA	Absenzen_NN	;_$. die_ART Zahl_NN der_ART Kinder_NN mit_APPR keinen_PIAT unentschuldigtcn_ADJA Absenzen_NN betrug_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=589	20987347	20987347
591	slz_002_1866_011_297_304_e40	unentschuldigt« Absenzen ; die Zahl der Kinder mit keinen unentschuldigtcn	Absenzen	betrug im Sommer 2038 , im Winter 2348. Mit Rücksicht	unentschuldigt«_ADJA Absenzen_NN ;_$. die_ART Zahl_NN der_ART Kinder_NN mit_APPR keinen_PIAT unentschuldigtcn_ADJA	Absenzen_NN	betrug_VVFIN im_APPRART Sommer_NN 2038_CARD ,_$, im_APPRART Winter_NN 2348._ADJA Mit_APPR Rücksicht_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=590	20987356	20987356
592	slz_002_1866_011_297_304_e40	mittelmäßig " und l „ unbefrie- digend ' . Die	Versäumnißtabellen	werden durch- schnittlich genau und instruktionsgemäß geführt . Einige Lehrer	mittelmäßig_ADJD "_$( und_KON l_NN „_$( unbefrie-_ADJD digend_ADJD '_$( ._$. Die_ART	Versäumnißtabellen_NN	werden_VAFIN durch-_TRUNC schnittlich_ADJD genau_ADJD und_KON instruktionsgemäß_ADJD geführt_VVPP ._$. Einige_PIAT Lehrer_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=591	20987427	20987427
593	skb_004_1867_000_453_496_e666	Zahl von 270 Stun¬ den mit verschiedener Verlheilung . Entschuldigte	Absenzen	gab es 14 per Kind , unentschuldigte 11 halbe Tage	Zahl_NN von_APPR 270_CARD Stun¬_NN den_ART mit_APPR verschiedener_ADJA Verlheilung_NN ._$. Entschuldigte_ADJA	Absenzen_NN	gab_VVFIN es_PPER 14_CARD per_APPR Kind_NN ,_$, unentschuldigte_ADJA 11_CARD halbe_ADJA Tage_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=592	21037983	21037983
594	skb_004_1867_000_453_496_e666	74 « /« 8l « /g . Die Ursachen der	Absenzen	liegen unter Anderem in der vernach¬ lässigten Erziehung , in	74_CARD «_$( /«_NN 8l_NE «_$( /g_VVIMP ._$. Die_ART Ursachen_NN der_ART	Absenzen_NN	liegen_VVFIN unter_APPR Anderem_ADJA in_APPR der_ART vernach¬_ADJA lässigten_ADJA Erziehung_NN ,_$, in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=593	21038135	21038135
595	skb_004_1867_000_453_496_e666	zu betrachten ist . Doch sind immerhin eine Anzahl von	Absenzen	ungestraft geblieben . Anzeigen im Ganzen : l102 . cl.	zu_PTKZU betrachten_VVINF ist_VAFIN ._$. Doch_ADV sind_VAFIN immerhin_ADV eine_ART Anzahl_NN von_APPR	Absenzen_NN	ungestraft_ADJD geblieben_VVPP ._$. Anzeigen_NN im_APPRART Ganzen_NN :_$. l102_NN ._$. cl._NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=594	21038186	21038186
596	skb_004_1867_000_453_496_e666	der vermehrten Kinderzahl und Un¬ gunst der Zeitverhältnisse . Die	Absenzen	betrugen : im Winter 9 entschuldigte , 6,6 unentschuldigte ,	der_ART vermehrten_ADJA Kinderzahl_NN und_KON Un¬_ADJA gunst_NN der_ART Zeitverhältnisse_NN ._$. Die_ART	Absenzen_NN	betrugen_VVFIN :_$. im_APPRART Winter_NN 9_CARD entschuldigte_VVFIN ,_$, 6,6_CARD unentschuldigte_ADJA ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=595	21038248	21038248
597	skb_004_1867_000_453_496_e666	gab es 0,06 , in der unfteißigsten 21 un¬ entschuldigte	Absenzen	per Kind . s. Im Seeland kamen keine Aenderungen vor	gab_VVFIN es_PPER 0,06_CARD ,_$, in_APPR der_ART unfteißigsten_ADJA 21_CARD un¬_ADJA entschuldigte_ADJA	Absenzen_NN	per_APPR Kind_NN ._$. s._ADV Im_APPRART Seeland_NN kamen_VVFIN keine_PIAT Aenderungen_NN vor_PTKVZ	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=596	21038339	21038339
598	skb_004_1867_000_453_496_e666	wenig Anzeigen nöthig wurden ; dagegen traten im Sommer häufig	Absenzen	ein , und namentlich ist der Umstand auffallend , daß	wenig_PIAT Anzeigen_NN nöthig_ADJD wurden_VAFIN ;_$. dagegen_PAV traten_VVFIN im_APPRART Sommer_NN häufig_ADJD	Absenzen_NN	ein_PTKVZ ,_$, und_KON namentlich_ADJD ist_VAFIN der_ART Umstand_NN auffallend_ADJD ,_$, daß_KOUS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=597	21038439	21038439
599	ass_001_1842_008_368_371_e737	Abscnzen der Alltagschüler im Sommer 29,777 Tage . Unentschuldigt ?	Absenzen	der Alltagschüler im Winter 19,875 Tage . 79,679 Tage .	Abscnzen_NN der_ART Alltagschüler_NN im_APPRART Sommer_NN 29,777_CARD Tage_NN ._$. Unentschuldigt_ADJD ?_$.	Absenzen_NN	der_ART Alltagschüler_NN im_APPRART Winter_NN 19,875_CARD Tage_NN ._$. 79,679_CARD Tage_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=598	21272097	21272097
600	ass_001_1842_008_368_371_e737	Also auf den einzelnen Schüler 3V ? Tage . Unentschuldigte	Absenzen	der Nepetirschüler im ganzen Jahre 8,799 Tage , Also auf	Also_ADV auf_APPR den_ART einzelnen_ADJA Schüler_NN 3V_NE ?_$. Tage_NN ._$. Unentschuldigte_ADJA	Absenzen_NN	der_ART Nepetirschüler_NN im_APPRART ganzen_ADJA Jahre_NN 8,799_CARD Tage_NN ,_$, Also_ADV auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=599	21272118	21272118
601	vsb_001_1860_007_237_242_e197	strafbaren um 2,045 ( 0,03 auf den Schüler somit die	Absenzen	der Alltagsschule im Ganzen um 118,965 ( 4,99 auf den	strafbaren_ADJA um_APPR 2,045_CARD (_$( 0,03_CARD auf_APPR den_ART Schüler_NN somit_ADV die_ART	Absenzen_NN	der_ART Alltagsschule_NN im_APPRART Ganzen_NN um_APPR 118,965_CARD (_$( 4,99_CARD auf_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=600	21408078	21408078
602	vsb_001_1860_007_237_242_e197	in den Repetir- und Singschulen trat eine erhebliche Verminderung der	Absenzen	ein . Die Verminderung sämmtlicher Schulversäumnisse beider Abtheilungen zusammen beläuft	in_APPR den_ART Repetir-_TRUNC und_KON Singschulen_NN trat_VVFIN eine_ART erhebliche_ADJA Verminderung_NN der_ART	Absenzen_NN	ein_PTKVZ ._$. Die_ART Verminderung_NN sämmtlicher_ADJA Schulversäumnisse_NN beider_PIAT Abtheilungen_NN zusammen_ADV beläuft_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=601	21408104	21408104
603	vsb_001_1860_007_237_242_e197	na¬ mentlich mit Bezug auf die Visitationen , nnd das	Absenzwesen	, geschehen . Die Bezirksfchulpflege Andclfingen verlangte wieder dreimaligen Bericht	na¬_ADJA mentlich_ADJD mit_APPR Bezug_NN auf_APPR die_ART Visitationen_NN ,_$, nnd_VVFIN das_ART	Absenzwesen_NN	,_$, geschehen_VVPP ._$. Die_ART Bezirksfchulpflege_NN Andclfingen_ADJD verlangte_VVFIN wieder_ADV dreimaligen_ADJA Bericht_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=602	21409910	21409910
604	syn_001_1836_000_26_35_e90	spe¬ zielle Wesen der Schule , die LektionSpläne , die	Absenzenliste	u. dgl. Die Zahl dieser Geschäfte ist besonders da groß	spe¬_ADJA zielle_ADJA Wesen_NN der_ART Schule_NN ,_$, die_ART LektionSpläne_NN ,_$, die_ART	Absenzenliste_NN	u._KON dgl._ADV Die_ART Zahl_NN dieser_PDAT Geschäfte_NN ist_VAFIN besonders_ADV da_ADV groß_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=603	21529074	21529074
605	vsb_001_1860_007_479_480_e377	nämlich 440 Knaben und 451 Mädchen . Es kamen 14,761	Absenzen	vor ; davon sind 10,00 ? begründet und 4754 unbegründet	nämlich_ADV 440_CARD Knaben_NN und_KON 451_CARD Mädchen_NN ._$. Es_PPER kamen_VVFIN 14,761_CARD	Absenzen_NN	vor_PTKVZ ;_$. davon_PAV sind_VAFIN 10,00_CARD ?_$. begründet_VVPP und_KON 4754_CARD unbegründet_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=604	21562772	21562772
606	skz_004_1863_000_421_432_e490	mehr und mehr erlaubt , als- nächtliches Her- umschwärmen ,	Versäumniß	des Gottes- dienstcs , der Katechese , gröbere Verstöße gegen	mehr_ADV und_KON mehr_ADV erlaubt_VVPP ,_$, als-_ADJD nächtliches_ADJA Her-_TRUNC umschwärmen_VVFIN ,_$,	Versäumniß_NN	des_ART Gottes-_TRUNC dienstcs_NE ,_$, der_ART Katechese_NN ,_$, gröbere_ADJA Verstöße_NN gegen_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=605	21585450	21585450
607	bsf_001_1865_005_316_321_e181	das Seeland in Zukunft 211 Schulen zählt . Die entschuldigten	Absenzen	steigen auf 106736 Halbtage , also 10 auf den Schüler	das_ART Seeland_NN in_APPR Zukunft_NN 211_CARD Schulen_NN zählt_VVFIN ._$. Die_ART entschuldigten_ADJA	Absenzen_NN	steigen_VVFIN auf_APPR 106736_CARD Halbtage_NN ,_$, also_ADV 10_CARD auf_APPR den_ART Schüler_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=606	21798230	21798230
608	bsf_001_1865_005_316_321_e181	gleich . Die Bezirke Laupen und Aarberg zeigen die meisten	Absenzen	, namentlich Laupen mit durchschnittlich 34 Halbtagen auf den Schüler	gleich_ADJD ._$. Die_ART Bezirke_NN Laupen_NN und_KON Aarberg_NN zeigen_VVFIN die_ART meisten_PIAT	Absenzen_NN	,_$, namentlich_ADJD Laupen_NN mit_APPR durchschnittlich_ADJD 34_CARD Halbtagen_NN auf_APPR den_ART Schüler_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=607	21798285	21798285
609	slz_002_1865_010_167_174_e24	5 , 6 , 7 und 3 ) . Die	Absenzen	betrugen kaum mehr , als an einer unter dem Schulzwang	5_CARD ,_$, 6_CARD ,_$, 7_CARD und_KON 3_CARD )_$( ._$. Die_ART	Absenzen_NN	betrugen_VVFIN kaum_ADV mehr_ADV ,_$, als_KOUS an_APPR einer_ART unter_APPR dem_ART Schulzwang_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=608	21918927	21918927
610	slz_001_1858_003_241_304_e9	und insbesondere : 1. Die Pflicht des Versammlungsbesuchs , reren	Versäumniß	nach einigen Statuten mit Geldbußen bedroht ist . Die Verpflichtung	und_KON insbesondere_ADV :_$. 1._ADV Die_ART Pflicht_NN des_ART Versammlungsbesuchs_NN ,_$, reren_ADJA	Versäumniß_NN	nach_APPR einigen_PIAT Statuten_NN mit_APPR Geldbußen_NN bedroht_VVPP ist_VAFIN ._$. Die_ART Verpflichtung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=609	22148504	22148504
611	slz_001_1858_003_241_304_e9	in den Bergen ; das erklärt zum Theil die häufigern	Absenzen	in dem Landestheile , welcher am Fuße des Jura liegt	in_APPR den_ART Bergen_NN ;_$. das_PDS erklärt_VVFIN zum_APPRART Theil_NN die_ART häufigern_NN	Absenzen_NN	in_APPR dem_ART Landestheile_NN ,_$, welcher_PRELS am_APPRART Fuße_NN des_ART Jura_NE liegt_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=610	22163095	22163095
612	slz_001_1858_003_241_304_e9	Stadt und dem Lande . In der ersteren find die	Absenzen	und Disciplinarfälle zahlreicher als in den Landgemeinden durch Schuld der	Stadt_NN und_KON dem_ART Lande_NN ._$. In_APPR der_ART ersteren_ADJA find_NN die_ART	Absenzen_NN	und_KON Disciplinarfälle_NN zahlreicher_ADJD als_KOKOM in_APPR den_ART Landgemeinden_NN durch_APPR Schuld_NN der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=611	22163474	22163474
613	slz_001_1858_003_241_304_e9	der Stadt Dvcrdon betrifft , so gibt es immer viele	Absenzen	, sowohl im Sommer als im Winter . Ein sehr	der_ART Stadt_NN Dvcrdon_NE betrifft_VVFIN ,_$, so_ADV gibt_VVFIN es_PPER immer_ADV viele_PIAT	Absenzen_NN	,_$, sowohl_KON im_APPRART Sommer_NN als_KOKOM im_APPRART Winter_NN ._$. Ein_ART sehr_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=612	22163710	22163710
614	slz_001_1858_003_241_304_e9	Sing- und Unterwcisungsschüler 11,96k ) auf einen Alltagsschülcr kamen 15	Absenzen	, darunter aber 13 verantwortete . Die Verminderung der strafbaren	Sing-_TRUNC und_KON Unterwcisungsschüler_NN 11,96k_NN )_$( auf_APPR einen_ART Alltagsschülcr_NN kamen_VVFIN 15_CARD	Absenzen_NN	,_$, darunter_ADV aber_ADV 13_CARD verantwortete_VVFIN ._$. Die_ART Verminderung_NN der_ART strafbaren_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=613	22166468	22166468
615	slz_001_1858_003_241_304_e9	, darunter aber 13 verantwortete . Die Verminderung der strafbaren	Absenzen	rührt davon her , daß die Bczirksschulpflegen auf bessere Vollziehung	,_$, darunter_ADV aber_ADV 13_CARD verantwortete_VVFIN ._$. Die_ART Verminderung_NN der_ART strafbaren_ADJA	Absenzen_NN	rührt_VVFIN davon_PAV her_PTKVZ ,_$, daß_KOUS die_ART Bczirksschulpflegen_NN auf_APPR bessere_ADJA Vollziehung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=614	22166479	22166479
616	slz_001_1858_003_241_304_e9	nicht in die Rcpctirschule auf , bis sie die strafbaren	Absenzen	des 6. Schuljahres nachgeholt haben und läßt die Unterweisungsschüler ,	nicht_PTKNEG in_APPR die_ART Rcpctirschule_NN auf_PTKVZ ,_$, bis_KOUS sie_PPER die_ART strafbaren_ADJA	Absenzen_NN	des_ART 6._ADJA Schuljahres_NN nachgeholt_VVPP haben_VAFIN und_KON läßt_VVFIN die_ART Unterweisungsschüler_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=615	22166523	22166523
617	slz_001_1858_003_241_304_e9	und läßt die Unterweisungsschüler , die als Repetirschüler viele strafbare	Absenzen	machten , über den Winter noch die Repetirschule besuchen .	und_KON läßt_VVFIN die_ART Unterweisungsschüler_NN ,_$, die_PRELS als_KOKOM Repetirschüler_NN viele_PIAT strafbare_ADJA	Absenzen_NN	machten_VVFIN ,_$, über_APPR den_ART Winter_NN noch_ADV die_ART Repetirschule_NN besuchen_VVINF ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=616	22166539	22166539
618	bso_001_1860_003_69_72_e20	Staatsbeiträgc an^Schulhausbauten beläuft fich auf beinahe 12666 Fr : Die	Absenzen	der Alltagsschule haben fich im Ganzen um 448,965 ( 4,99	Staatsbeiträgc_NN an^Schulhausbauten_NN beläuft_VVFIN fich_ADJD auf_APPR beinahe_ADV 12666_CARD Fr_NE :_$. Die_ART	Absenzen_NN	der_ART Alltagsschule_NN haben_VAFIN fich_ADJD im_APPRART Ganzen_NN um_APPR 448,965_CARD (_$( 4,99_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=617	22223255	22223255
619	slz_002_1867_012_211_218_e29	groß ist die Verschiedenheit in Bezug auf die Zahl der	Absenzen	. Während z. B. in Ennetbürgen auf 61 Schüler 1249	groß_ADJD ist_VAFIN die_ART Verschiedenheit_NN in_APPR Bezug_NN auf_APPR die_ART Zahl_NN der_ART	Absenzen_NN	._$. Während_KOUS z._APPR B._NN in_APPR Ennetbürgen_NE auf_APPR 61_CARD Schüler_NN 1249_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=618	22654942	22654942
620	slz_002_1867_012_211_218_e29	freilich nur mit 8 Schülern , hat sogar überhaupt keine	Absenzen	. Im allgemeinen ist der Schulbesuch , wenige Ausnahmen abgerechnet	freilich_ADV nur_ADV mit_APPR 8_CARD Schülern_NN ,_$, hat_VAFIN sogar_ADV überhaupt_ADV keine_PIAT	Absenzen_NN	._$. Im_APPRART allgemeinen_ADJA ist_VAFIN der_ART Schulbesuch_NN ,_$, wenige_PIAT Ausnahmen_NN abgerechnet_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=619	22654992	22654992
621	slz_002_1867_012_155_162_e22	für immer verdorben hatte , weil er die un- entschuldiglen	Absenzen	seines Töchterleins gerade so gut verzeichnete , wie diejenigen von	für_APPR immer_ADV verdorben_VVPP hatte_VAFIN ,_$, weil_KOUS er_PPER die_ART un-_TRUNC entschuldiglen_ADJA	Absenzen_NN	seines_PPOSAT Töchterleins_NN gerade_ADV so_ADV gut_ADJD verzeichnete_VVFIN ,_$, wie_KOUS diejenigen_PDS von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=620	22684394	22684394
622	slz_002_1867_012_155_162_e22	9 Jahr und 19 Monate . Die Zahl der sämmtlichen	Absenzen	beläust sich in der Stadt auf 7 in den Landschulen	9_CARD Jahr_NN und_KON 19_CARD Monate_NN ._$. Die_ART Zahl_NN der_ART sämmtlichen_ADJA	Absenzen_NN	beläust_VVFIN sich_PRF in_APPR der_ART Stadt_NN auf_APPR 7_CARD in_APPR den_ART Landschulen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=621	22687822	22687822
623	slz_001_1856_001_179_211_e9	wollten . Soll man sich wundern , wenn es viele	Absenzen	gab , wenn die Kinder wenig lernten ? Zwanzig Jahre	wollten_VMFIN ._$. Soll_VMFIN man_PIS sich_PRF wundern_VVINF ,_$, wenn_KOUS es_PPER viele_PIAT	Absenzen_NN	gab_VVFIN ,_$, wenn_KOUS die_ART Kinder_NN wenig_ADV lernten_VVFIN ?_$. Zwanzig_CARD Jahre_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=622	22704441	22704441
624	slz_001_1856_001_179_211_e9	Jahr 21 , tvZ entschuldigte und 19,7s » unentschul- digte	Absenzen	vor . Nimmt man die Mitgliederzahl des Vereins durchschnitt- lieh	Jahr_NN 21_CARD ,_$, tvZ_VVIMP entschuldigte_ADJA und_KON 19,7s_ADJA »_$( unentschul-_ADJA digte_ADJA	Absenzen_NN	vor_PTKVZ ._$. Nimmt_VVFIN man_PIS die_ART Mitgliederzahl_NN des_ART Vereins_NN durchschnitt-_TRUNC lieh_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=623	22706061	22706061
625	apm_001_1844_020_184_190_e342	Einleitung an das Strafamt stattfinden , sobald wieder I unentschuldigte	Absenzen	stattgefunden haben . — Bisher war keine Zahl festgesetzt .	Einleitung_NN an_APPR das_ART Strafamt_NN stattfinden_VVFIN ,_$, sobald_KOUS wieder_ADV I_NN unentschuldigte_ADJA	Absenzen_NN	stattgefunden_VVPP haben_VAFIN ._$. —_NN Bisher_ADV war_VAFIN keine_PIAT Zahl_NN festgesetzt_VVPP ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=624	22784357	22784357
626	apm_001_1844_020_184_190_e342	so habe Warnung einzutreten ; bei weitem 2 unentschul- digten	Absenzen	erfolge Strafeinleitung , und im Wiederholungsfälle sei der Fehlbare den	so_ADV habe_VAFIN Warnung_NN einzutreten_VVIZU ;_$. bei_APPR weitem_ADJA 2_CARD unentschul-_ADJA digten_ADJA	Absenzen_NN	erfolge_VVFIN Strafeinleitung_NN ,_$, und_KON im_APPRART Wiederholungsfälle_NN sei_VAFIN der_ART Fehlbare_NN den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=625	22784442	22784442
627	bso_001_1864_007_169_172_e45	der „ schweiz. Lehrerzeitung " mit ihrer Anspielung auf unstotèrte	Absenzen	. zu protestiren . So wurde ferner ein Lehrergesangverein gegründet	der_ART „_$( schweiz._ADJA Lehrerzeitung_NN "_$( mit_APPR ihrer_PPOSAT Anspielung_NN auf_APPR unstotèrte_ADJA	Absenzen_NN	._$. zu_APPR protestiren_NN ._$. So_ADV wurde_VAFIN ferner_ADJD ein_ART Lehrergesangverein_NN gegründet_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=626	23072201	23072201
