Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
1280	skz_002_1851_003_172_179_e198	Ciudad-Neal , Madrid und Vittoria . Die kirchlich » 174	statistische	Eintheilung Spaniens nach dem neuen Konkor- date ist also folgende	Ciudad-Neal_NE ,_$, Madrid_NE und_KON Vittoria_NE ._$. Die_PRELS kirchlich_ADJD »_$( 174_CARD	statistische_ADJA	Eintheilung_NN Spaniens_NE nach_APPR dem_ART neuen_ADJA Konkor-_TRUNC date_NN ist_VAFIN also_ADV folgende_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1279	29270191	29270191
1281	slz_002_1865_010_198_205_e28	. Wir haben im vorigen Jahre , als wir die	statistischen	Notizen einholten , genugsam erfahren , wie häufig man in	._$. Wir_PPER haben_VAFIN im_APPRART vorigen_ADJA Jahre_NN ,_$, als_KOUS wir_PPER die_ART	statistischen_ADJA	Notizen_NN einholten_VVFIN ,_$, genugsam_ADV erfahren_VVPP ,_$, wie_KOKOM häufig_ADJD man_PIS in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1280	29363113	29363113
1282	skb_004_1858_000_316_324_e426	Verwendung der Baukredite nach den Landestheilen sich richtet , und	tabellarisch	geordnet erscheint . Hochbau . l. Ordentlicher Unterhalt . Dieser	Verwendung_NN der_ART Baukredite_NN nach_APPR den_ART Landestheilen_NN sich_PRF richtet_VVFIN ,_$, und_KON	tabellarisch_ADJD	geordnet_VVPP erscheint_VVFIN ._$. Hochbau_NN ._$. l._NN Ordentlicher_ADJA Unterhalt_NN ._$. Dieser_PDS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1281	29391069	29391069
1283	skb_004_1858_000_221_249_e423	, so ist auch durchaus nothwendig , daß eine genane	Forststatistik	über den ganzen Kanton gemacht wird , und anch hiefür	,_$, so_ADV ist_VAFIN auch_ADV durchaus_ADV nothwendig_ADJD ,_$, daß_KOUS eine_ART genane_ADJA	Forststatistik_NN	über_APPR den_ART ganzen_ADJA Kanton_NN gemacht_VVPP wird_VAFIN ,_$, und_KON anch_NN hiefür_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1282	29396001	29396001
1284	skb_004_1858_000_221_249_e423	dann mit Erfolg ge¬ macht werden können , wann die	Forststatistik	gemacht fein wird . Uebrigens ist das Rechtsameverhältniß für die	dann_ADV mit_APPR Erfolg_NN ge¬_ADJD macht_VVFIN werden_VAINF können_VMFIN ,_$, wann_PWAV die_ART	Forststatistik_NN	gemacht_VVPP fein_ADJD wird_VAFIN ._$. Uebrigens_NN ist_VAFIN das_ART Rechtsameverhältniß_NN für_APPR die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1283	29396102	29396102
1285	skb_004_1858_000_221_249_e423	Rechtsameverhält¬ nisse aufzulösen . Diese Bereinigungen , so wie die	Forststatistik	und die veränderte Forstkomptabilität werden erst die genaue Ausfertigung des	Rechtsameverhält¬_ADJA nisse_NN aufzulösen_VVIZU ._$. Diese_PDAT Bereinigungen_NN ,_$, so_ADV wie_KOKOM die_ART	Forststatistik_NN	und_KON die_ART veränderte_ADJA Forstkomptabilität_NN werden_VAFIN erst_ADV die_ART genaue_ADJA Ausfertigung_NN des_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1284	29396150	29396150
1286	skb_004_1858_000_221_249_e423	der Holzproduktion verhalten würde , aber erst die einmal gemachte	Forststatistik	wird sichere Blicke darein gestatten . L. Waldausreutungen . Die	der_ART Holzproduktion_NN verhalten_VVPP würde_VAFIN ,_$, aber_KON erst_ADV die_ART einmal_ADV gemachte_ADJA	Forststatistik_NN	wird_VAFIN sichere_ADJA Blicke_NN darein_ADV gestatten_VVINF ._$. L._NE Waldausreutungen_NN ._$. Die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1285	29398462	29398462
1287	skz_001_1839_008_214_221_e244	, enthielt mehrere Ein- zelnheiten , die auf den kirchlich	statistischen	Zustand in Frankreich einige Einsicht gestalten . Die Regierung ,	,_$, enthielt_VVFIN mehrere_PIAT Ein-_TRUNC zelnheiten_NN ,_$, die_PRELS auf_APPR den_ART kirchlich_ADJD	statistischen_ADJA	Zustand_NN in_APPR Frankreich_NE einige_PIAT Einsicht_NN gestalten_VVINF ._$. Die_ART Regierung_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1286	29433871	29433871
1288	skb_004_1864_000_278_368_e661	mit einer verminderten Einnahme von Fr. 6700. In Betreff des	statistischen	Theiles , namentlich des De¬ tails der Einfuhr der verschiedenen	mit_APPR einer_ART verminderten_ADJA Einnahme_NN von_APPR Fr._NN 6700._ADJA In_APPR Betreff_NN des_ART	statistischen_ADJA	Theiles_NN ,_$, namentlich_ADJD des_ART De¬_NN tails_NN der_ART Einfuhr_NN der_ART verschiedenen_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1287	29453459	29453459
1289	skb_004_1864_000_278_368_e661	die sich in der Führung der Steuer¬ register und der	statistischen	Tabellen nachlässig erzeigen , was namentlich letztes Jahr zu Tage	die_PRELS sich_PRF in_APPR der_ART Führung_NN der_ART Steuer¬_ADJA register_NN und_KON der_ART	statistischen_ADJA	Tabellen_NN nachlässig_ADJD erzeigen_ADJA ,_$, was_PRELS namentlich_ADJD letztes_ADJA Jahr_NN zu_APPR Tage_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1288	29456260	29456260
1290	skb_004_1864_000_278_368_e661	Quartal des darauffolgenden Jahres « " Direktion der Finanzen ,	tabelle	X. ) [UNREADABLE] indr aus dcs Ucchttung ! i. jnhr Aarbcrg	Quartal_NN des_ART darauffolgenden_ADJA Jahres_NN «_$( "_$( Direktion_NN der_ART Finanzen_NN ,_$,	tabelle_NE	X._NE )_$( [UNREADABLE]_[UNREADABLE] indr_NE aus_APPR dcs_NE Ucchttung_NN !_$. i._APPRART jnhr_ADJA Aarbcrg_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1289	29457017	29457017
1291	skb_004_1862_000_58_110_e500	statt auf 23 wie im Vorjahr ; vgl. übrigens die	Schlußtabelle	der Krankenanstalten ) , Dabei ist aber nicht zn vergessen	statt_PTKVZ auf_APPR 23_CARD wie_KOKOM im_APPRART Vorjahr_NN ;_$. vgl._ADV übrigens_ADV die_ART	Schlußtabelle_NN	der_ART Krankenanstalten_NN )_$( ,_$, Dabei_PAV ist_VAFIN aber_ADV nicht_PTKNEG zn_NE vergessen_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1290	29606070	29606070
1292	skb_004_1862_000_58_110_e500	verpflegten Wöchnerinnen : 6,33°/«- poliklinisch I,51°/g . ( Vergl. die	Schlußtabelle	dcr Krankenanstalten . ) 19 7 5 6 4 4	verpflegten_ADJA Wöchnerinnen_NN :_$. 6,33°/«-_TRUNC poliklinisch_ADJD I,51°/g_NE ._$. (_$( Vergl._NN die_ART	Schlußtabelle_NN	dcr_NE Krankenanstalten_NN ._$. )_$( 19_CARD 7_CARD 5_CARD 6_CARD 4_CARD 4_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1291	29606540	29606540
1293	skb_004_1862_000_58_110_e500	) zcichnete sich dieses Jahr durch nichts Besonderes ans .	Generaltabelle	des Jnselspitals pro T8«S . Zuwachs . Abgang K Neu	)_$( zcichnete_VVFIN sich_PRF dieses_PDAT Jahr_NN durch_APPR nichts_PIAT Besonderes_NN ans_APPRART ._$.	Generaltabelle_NN	des_ART Jnselspitals_NN pro_APPR T8«S_NN ._$. Zuwachs_NN ._$. Abgang_NN K_NN Neu_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1292	29607391	29607391
1294	bso_001_1867_010_73_76_e21	; 6 ) Volksaberglaube und Schule ; 7 ) Schüler-	statistik	; 8 ) des Hauses Werth , des Weibes Welt	;_$. 6_CARD )_$( Volksaberglaube_NN und_KON Schule_NN ;_$. 7_CARD )_$( Schüler-_TRUNC	statistik_NN	;_$. 8_CARD )_$( des_ART Hauses_NN Werth_NE ,_$, des_ART Weibes_NN Welt_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1293	29617212	29617212
1295	skz_004_1867_000_383_390_e430	stes die Mühe geben sollte , durch eine Sammlung der	statistischen	und ursächli- chcn Verhältnisse die letzten Gründe dieses großen Uebels	stes_VVFIN die_ART Mühe_NN geben_VVINF sollte_VMFIN ,_$, durch_APPR eine_ART Sammlung_NN der_ART	statistischen_ADJA	und_KON ursächli-_ADJA chcn_NE Verhältnisse_NN die_ART letzten_ADJA Gründe_NN dieses_PDAT großen_ADJA Uebels_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1294	29643636	29643636
1296	skz_004_1867_000_383_390_e430	im Kt. Luzern zu Handen der Kantonsregierung alljährlich eine Ueber-	sichtstabelle	über die Gebornen , Todlen und Ehen einliefern . Jetzt	im_APPRART Kt._NN Luzern_NE zu_APPR Handen_NN der_ART Kantonsregierung_NN alljährlich_ADJD eine_ART Ueber-_TRUNC	sichtstabelle_NN	über_APPR die_ART Gebornen_NN ,_$, Todlen_NN und_KON Ehen_NN einliefern_VVINF ._$. Jetzt_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1295	29644536	29644536
1297	skz_004_1867_000_383_390_e430	um korrigirt zu werden . Man hat geglaubt , diese	statistische	Anstalt sei über die ganze Eidgenossenschaft ausgedehnt , man hört	um_KOUI korrigirt_NN zu_PTKZU werden_VAINF ._$. Man_PIS hat_VAFIN geglaubt_VVPP ,_$, diese_PDAT	statistische_ADJA	Anstalt_NN sei_VAFIN über_APPR die_ART ganze_ADJA Eidgenossenschaft_NN ausgedehnt_VVPP ,_$, man_PIS hört_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1296	29644584	29644584
1298	bso_001_1867_010_101_104_e28	betrachtet . Redaktion und Expedition in Mnnchenbuchsee und Bern Ein	statistisches	Jahrbuch . Die statistische Gesellschaft des Kantons Bern hat nach-	betrachtet_VVPP ._$. Redaktion_NN und_KON Expedition_NN in_APPR Mnnchenbuchsee_NN und_KON Bern_NE Ein_ART	statistisches_ADJA	Jahrbuch_NN ._$. Die_ART statistische_ADJA Gesellschaft_NN des_ART Kantons_NN Bern_NE hat_VAFIN nach-_TRUNC	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1297	29668175	29668175
1299	bso_001_1867_010_101_104_e28	Expedition in Mnnchenbuchsee und Bern Ein statistisches Jahrbuch . Die	statistische	Gesellschaft des Kantons Bern hat nach- folgende Zuschrift an die	Expedition_NN in_APPR Mnnchenbuchsee_NN und_KON Bern_NE Ein_ART statistisches_ADJA Jahrbuch_NN ._$. Die_ART	statistische_ADJA	Gesellschaft_NN des_ART Kantons_NN Bern_NE hat_VAFIN nach-_TRUNC folgende_ADJA Zuschrift_NN an_APPR die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1298	29668179	29668179
1300	bso_001_1867_010_101_104_e28	vrientiren können- Die Zuschrift lautet : Hochgeachtete Herren ! Die	statistische	Gesellschaft des Kantons Bern beabsichtigt , im Vereine mit dem	vrientiren_NN können-_TRUNC Die_ART Zuschrift_NN lautet_VVFIN :_$. Hochgeachtete_ADJA Herren_NN !_$. Die_ART	statistische_ADJA	Gesellschaft_NN des_ART Kantons_NN Bern_NE beabsichtigt_VVPP ,_$, im_APPRART Vereine_NN mit_APPR dem_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1299	29668231	29668231
1301	bso_001_1867_010_101_104_e28	des Kantons Bern beabsichtigt , im Vereine mit dem kantonalen	statistischen	Bureau ein Jahr- buch herauszugeben . Sie ist dabei von	des_ART Kantons_NN Bern_NE beabsichtigt_VVPP ,_$, im_APPRART Vereine_NN mit_APPR dem_ART kantonalen_ADJA	statistischen_ADJA	Bureau_NN ein_ART Jahr-_TRUNC buch_VVIMP herauszugeben_VVIZU ._$. Sie_PPER ist_VAFIN dabei_PAV von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1300	29668243	29668243
1302	bso_001_1867_010_101_104_e28	der Form eines Jahrbuches geschehe . Da- mit aber die	statistische	Gesellschaft und das statistische Bureau die übernommene Aufgabe lösen können	der_ART Form_NN eines_ART Jahrbuches_NN geschehe_VVFIN ._$. Da-_TRUNC mit_APPR aber_ADV die_ART	statistische_ADJA	Gesellschaft_NN und_KON das_ART statistische_ADJA Bureau_NN die_ART übernommene_ADJA Aufgabe_NN lösen_VVINF können_VMINF	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1301	29668330	29668330
1303	bso_001_1867_010_101_104_e28	geschehe . Da- mit aber die statistische Gesellschaft und das	statistische	Bureau die übernommene Aufgabe lösen können , bedürfe » sie	geschehe_VVFIN ._$. Da-_TRUNC mit_APPR aber_ADV die_ART statistische_ADJA Gesellschaft_NN und_KON das_ART	statistische_ADJA	Bureau_NN die_ART übernommene_ADJA Aufgabe_NN lösen_VVINF können_VMINF ,_$, bedürfe_VVFIN »_$( sie_PPER	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1302	29668334	29668334
1304	bso_001_1867_010_101_104_e28	Gebiete bemerkens- werthe Leistungen zu Tage getreten seien u. Die	statistische	Gesellschaft hat sich natürlicher Weise die Frage stellen müssen ,	Gebiete_NN bemerkens-_TRUNC werthe_NE Leistungen_NN zu_APPR Tage_NN getreten_VVPP seien_VAFIN u._KON Die_ART	statistische_ADJA	Gesellschaft_NN hat_VAFIN sich_PRF natürlicher_ADJA Weise_NN die_ART Frage_NN stellen_VVINF müssen_VMINF ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1303	29669174	29669174
1305	bso_001_1867_010_101_104_e28	Es ist aber noch ein besonderer Umstand , welcher die	statistische	Gesellschaft hauptsächlich ermuthigt , die Unterstützung , deren ste zum	Es_PPER ist_VAFIN aber_ADV noch_ADV ein_ART besonderer_ADJA Umstand_NN ,_$, welcher_PRELS die_ART	statistische_ADJA	Gesellschaft_NN hauptsächlich_ADJD ermuthigt_VVFIN ,_$, die_ART Unterstützung_NN ,_$, deren_PRELAT ste_VVFIN zum_APPRART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1304	29669346	29669346
1306	bso_001_1867_010_101_104_e28	Es ist kaum nöthig zu sagen , wie sehr die	statistische	Gesellschaft erfreut wäre , wenn dieser Gedanke zur Ausführung käme	Es_PPER ist_VAFIN kaum_ADV nöthig_ADJD zu_PTKZU sagen_VVINF ,_$, wie_KOUS sehr_ADV die_ART	statistische_ADJA	Gesellschaft_NN erfreut_VVPP wäre_VAFIN ,_$, wenn_KOUS dieser_PDAT Gedanke_NN zur_APPRART Ausführung_NN käme_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1305	29669470	29669470
1307	bso_001_1867_010_101_104_e28	würden . Es leuchtet ein , daß zwischen Heimatkunde und	statistischem	Jahrbuch die innigste Verwandt- schaft besteht , ja man darf	würden_VAFIN ._$. Es_PPER leuchtet_VVFIN ein_PTKVZ ,_$, daß_KOUS zwischen_APPR Heimatkunde_NN und_KON	statistischem_ADJA	Jahrbuch_NN die_ART innigste_ADJA Verwandt-_TRUNC schaft_NN besteht_VVFIN ,_$, ja_ADV man_PIS darf_VMFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1306	29669503	29669503
1308	bso_001_1867_010_101_104_e28	zu seinem vollen Werthe gelangt . Ohne Heimatkunde wird das	statistische	Jahrbncb in manche » Punkten unverständlich sein , ohne statistisches	zu_APPR seinem_PPOSAT vollen_ADJA Werthe_NN gelangt_VVPP ._$. Ohne_APPR Heimatkunde_NN wird_VAFIN das_ART	statistische_ADJA	Jahrbncb_NN in_APPR manche_PIAT »_$( Punkten_NN unverständlich_ADJD sein_VAINF ,_$, ohne_APPR statistisches_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1307	29669534	29669534
1309	bso_001_1867_010_101_104_e28	statistische Jahrbncb in manche » Punkten unverständlich sein , ohne	statistisches	Jahrbuch wird der Heimat- künde , wenigstens theilweise , das	statistische_ADJA Jahrbncb_NN in_APPR manche_PIAT »_$( Punkten_NN unverständlich_ADJD sein_VAINF ,_$, ohne_APPR	statistisches_ADJA	Jahrbuch_NN wird_VAFIN der_ART Heimat-_TRUNC künde_VVFIN ,_$, wenigstens_ADV theilweise_ADJD ,_$, das_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1308	29669544	29669544
1310	bso_001_1867_010_101_104_e28	in der Form einer Instruktion für die Mit- arbeiter am	statistischen	Jahrbuch des Kantons Bern ein Fragenschema aufgestellt , welches genauer	in_APPR der_ART Form_NN einer_ART Instruktion_NN für_APPR die_ART Mit-_TRUNC arbeiter_NN am_APPRART	statistischen_ADJA	Jahrbuch_NN des_ART Kantons_NN Bern_NE ein_ART Fragenschema_NN aufgestellt_VVPP ,_$, welches_PWAT genauer_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1309	29669712	29669712
1311	bso_001_1867_010_101_104_e28	zu versichern . Bern , in« Juni 1867. Namens der	statistischen	Gesellschaft des Kts . Bern , Der Präsident : L.	zu_PTKZU versichern_VVINF ._$. Bern_NE ,_$, in«_ADJA Juni_NN 1867._ADJA Namens_NN der_ART	statistischen_ADJA	Gesellschaft_NN des_ART Kts_NN ._$. Bern_NE ,_$, Der_ART Präsident_NN :_$. L._NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1310	29669835	29669835
1312	skb_004_1862_000_360_387_e506	geheilt wurden ) , 21 8^püiliti«obs , Die Schlaf- und	Speisetabelle	des Militärspitals ergiebt eine Gesammtzahl von 861 Pflegetagen . Die	geheilt_VVPP wurden_VAFIN )_$( ,_$, 21_CARD 8^püiliti«obs_NN ,_$, Die_ART Schlaf-_TRUNC und_KON	Speisetabelle_NN	des_ART Militärspitals_NN ergiebt_VVFIN eine_ART Gesammtzahl_NN von_APPR 861_CARD Pflegetagen_NN ._$. Die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1311	29691060	29691060
1313	skb_004_1869_000_341_379_e506	, 1868 wurden durch Vermittlung der Bezirksprokuratoren von den Regierungsstatthalterämtern	tabellarische	Berichte , abgefaßt nach einem von der Direktion gegebenen Formular	,_$, 1868_CARD wurden_VAFIN durch_APPR Vermittlung_NN der_ART Bezirksprokuratoren_NN von_APPR den_ART Regierungsstatthalterämtern_NN	tabellarische_ADJA	Berichte_NN ,_$, abgefaßt_VVPP nach_APPR einem_ART von_APPR der_ART Direktion_NN gegebenen_ADJA Formular_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1312	29744427	29744427
1314	skz_001_1842_011_65_72_e445	zu neuer Hülseleistung ermunterte . 125 126 Oesterreich . Das	statistische	Verhältniß der verschie » denen religiösen Confessionen stellt sich nach	zu_APPR neuer_ADJA Hülseleistung_NN ermunterte_VVFIN ._$. 125_CARD 126_CARD Oesterreich_NN ._$. Das_ART	statistische_ADJA	Verhältniß_NN der_ART verschie_NN »_$( denen_PRELS religiösen_ADJA Confessionen_NN stellt_VVFIN sich_PRF nach_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1313	29809084	29809084
1315	bmb_001_1867_018_188_189_e289	. Jahrbücher . Erinnerungen an Landammann Nagel von Teufen Zur	Alpenstatistik	von Graubünden . Wir entnehmen den vorläufig uns mitgetheilten Zusammenstel¬	._$. Jahrbücher_NN ._$. Erinnerungen_NN an_APPR Landammann_NN Nagel_NE von_APPR Teufen_NN Zur_APPRART	Alpenstatistik_NN	von_APPR Graubünden_NN ._$. Wir_PPER entnehmen_VVFIN den_PDS vorläufig_ADJD uns_PPER mitgetheilten_ADJA Zusammenstel¬_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1314	29934732	29934732
1316	bmb_001_1867_018_188_189_e289	entnehmen den vorläufig uns mitgetheilten Zusammenstel¬ lungen der Ergebnisse der	Alpenstatistik	der Schweiz von 1864 in Be- zug auf einen Hauptbezirke	entnehmen_VVFIN den_PDS vorläufig_ADJD uns_PPER mitgetheilten_ADJA Zusammenstel¬_ADJA lungen_NN der_ART Ergebnisse_NN der_ART	Alpenstatistik_NN	der_ART Schweiz_NE von_APPR 1864_CARD in_APPR Be-_TRUNC zug_NN auf_APPR einen_ART Hauptbezirke_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1315	29934747	29934747
1317	bmb_001_1867_018_188_189_e289	46. 50 in der Corporationsalp Scsvenna von Schuls . Zur	Alpenstatistik	von Graubünden Chronik des Monats Mai . Allgemein Politisches .	46._ADJA 50_CARD in_APPR der_ART Corporationsalp_NN Scsvenna_NN von_APPR Schuls_NN ._$. Zur_APPRART	Alpenstatistik_NN	von_APPR Graubünden_NN Chronik_NN des_ART Monats_NN Mai_NN ._$. Allgemein_NE Politisches_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1316	29935083	29935083
1318	bmb_001_1859_010_117_120_e264	Versorgung entlassener Sträflinge , über unser Armenwesen , topographische und	statistische	Mittheilungen aus allen Gegenden unseres Landes sehr erwünscht . Auch	Versorgung_NN entlassener_ADJA Sträflinge_NN ,_$, über_APPR unser_PPOSAT Armenwesen_NN ,_$, topographische_ADJA und_KON	statistische_ADJA	Mittheilungen_NN aus_APPR allen_PIAT Gegenden_NN unseres_PPOSAT Landes_NN sehr_ADV erwünscht_ADJD ._$. Auch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1317	29936559	29936559
1319	syn_001_1863_000_74_112_e129	. Diesem Haupttheile des vorliegenden Berichtes schicke ich eine kleine	tabellarische	Uebersicht voraus : Vorträge oder Kapitel . Lehrübungen . Aufsäht	._$. Diesem_PDAT Haupttheile_NN des_ART vorliegenden_ADJA Berichtes_NN schicke_VVFIN ich_PPER eine_ART kleine_ADJA	tabellarische_ADJA	Uebersicht_NN voraus_PTKVZ :_$. Vorträge_NN oder_KON Kapitel_NN ._$. Lehrübungen_NN ._$. Aufsäht_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1318	30033153	30033153
1320	slz_001_1861_006_245_278_e10	und dreißig über'Naturwissenschasten und Erfindungen . Ein Anhang bringt noch	statistische	Rachrichten über die Schweiz und eine recht klar und faßlich	und_KON dreißig_CARD über'Naturwissenschasten_NN und_KON Erfindungen_NN ._$. Ein_ART Anhang_NN bringt_VVFIN noch_ADV	statistische_ADJA	Rachrichten_NN über_APPR die_ART Schweiz_NE und_KON eine_PIS recht_ADJD klar_ADJD und_KON faßlich_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=1319	30050854	30050854
