Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
263	22799846	Erzengniß in 128 Wein- trottcn gepreßt wird . Nach einer	Zählung	vom Jahr 1796 befanden sich damals in den äußern Nhoden	Erzengniß_NN in_APPR 128_CARD Wein-_TRUNC trottcn_NE gepreßt_VVPP wird_VAFIN ._$. Nach_APPR einer_ART	Zählung_NN	vom_APPRART Jahr_NN 1796_CARD befanden_VVFIN sich_PRF damals_ADV in_APPR den_ART äußern_VVFIN Nhoden_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=262	46296567	46296567
264	22799846	Hanfleinwand zu Ärmeln und baares Geld , das bei der	Zählung	dreißig Schillinge betrug . Der Vater der Braut dankte für	Hanfleinwand_NN zu_APPR Ärmeln_NN und_KON baares_ADJA Geld_NN ,_$, das_PRELS bei_APPR der_ART	Zählung_NN	dreißig_CARD Schillinge_NN betrug_VVFIN ._$. Der_ART Vater_NN der_ART Braut_NN dankte_VVFIN für_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=263	46653305	46653305
265	22799846	mögen getheilt werden sollte . Folgendes war das Ergebniß der	Zählung	. 204 ) Knup S . 45. 29 . 5	mögen_VMFIN getheilt_VVPP werden_VAINF sollte_VMFIN ._$. Folgendes_NN war_VAFIN das_ART Ergebniß_NN der_ART	Zählung_NN	._$. 204_CARD )_$( Knup_NN S_NN ._$. 45._ADJA 29_CARD ._$. 5_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=264	46898035	46898035
266	22799846	Zahl von 2782 und können daraus abnehmen , daß die	Zählung	die landsge- meindefähigen Männer berucksi . titigt habe . 299	Zahl_NN von_APPR 2782_CARD und_KON können_VMFIN daraus_PAV abnehmen_VVINF ,_$, daß_KOUS die_ART	Zählung_NN	die_ART landsge-_TRUNC meindefähigen_ADJA Männer_NN berucksi_NE ._$. titigt_ADJD habe_VAFIN ._$. 299_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=265	46898620	46898620
267	19522673	dieselben Grundsätze und Normen befolgt werden müssen . Die erste	Zählung	fand im December 1834 , die zweite und dritte in	dieselben_PDAT Grundsätze_NN und_KON Normen_NN befolgt_VVPP werden_VAINF müssen_VMFIN ._$. Die_ART erste_ADJA	Zählung_NN	fand_VVFIN im_APPRART December_NN 1834_CARD ,_$, die_ART zweite_ADJA und_KON dritte_ADJA in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=266	47948648	47948648
268	19522673	so viele Elemente vorhanden sind , welche das Geschäft der	Zählung	, hier Revision ge nannt , unsicher machen : so	so_ADV viele_PIAT Elemente_NN vorhanden_ADJD sind_VAFIN ,_$, welche_PRELS das_ART Geschäft_NN der_ART	Zählung_NN	,_$, hier_ADV Revision_NN ge_ADJD nannt_VVPP ,_$, unsicher_ADJD machen_VVINF :_$. so_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=267	48001651	48001651
269	19522673	Sibiriens bewohnenden Volksstämme ; manche derselben unterlagen sogar niemals einer	Zählung	. Für eine der genauesten Revisionen gilt die , welche	Sibiriens_NE bewohnenden_ADJA Volksstämme_NN ;_$. manche_PIAT derselben_PDS unterlagen_VVFIN sogar_ADV niemals_ADV einer_ART	Zählung_NN	._$. Für_APPR eine_PIS der_ART genauesten_ADJA Revisionen_NN gilt_VVFIN die_PDS ,_$, welche_PRELS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=268	48001683	48001683
270	25093920	, oft zu leicht befunden ; die rhetorisch anmuthige Er	zählung	verläuft nach Zeitfolge , welche nicht immer sorgsam beachtet und	,_$, oft_ADV zu_PTKA leicht_ADJD befunden_VVPP ;_$. die_ART rhetorisch_ADJD anmuthige_ADJA Er_PPER	zählung_NN	verläuft_VVFIN nach_APPR Zeitfolge_NN ,_$, welche_PRELS nicht_PTKNEG immer_ADV sorgsam_ADJD beachtet_VVPP und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=269	48606841	48606841
271	1293768	C . G . N . , Tabelle zur bequemen	Zählung	der 3 u . 17 Kreuzer , 8 . Lpz	C_NN ._$. G_NN ._$. N_NE ._$. ,_$, Tabelle_NN zur_APPRART bequemen_ADJA	Zählung_NN	der_ART 3_CARD u_VVFIN ._$. 17_CARD Kreuzer_NN ,_$, 8_CARD ._$. Lpz_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=270	49051722	49051722
272	19984433	Maßstab der Volkszahl . Eine im Jahr 1835 aufgenommene Volks	zählung	ergab eine Bevölkerung von 95,059 Seelen , 6553 außer dem	Maßstab_NN der_ART Volkszahl_NN ._$. Eine_ART im_APPRART Jahr_NN 1835_CARD aufgenommene_ADJA Volks_NN	zählung_NN	ergab_VVFIN eine_ART Bevölkerung_NN von_APPR 95,059_CARD Seelen_NN ,_$, 6553_CARD außer_APPR dem_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=271	50206798	50206798
273	19984433	beinah V 15 der aufgeführten Gcsammt- bevölkerung . Eine neuere	Zählung	im Jahr 1838 ergab nur 84,506 wirkliche Einwohner , wovon	beinah_ADV V_NN 15_CARD der_ART aufgeführten_ADJA Gcsammt-_NN bevölkerung_VVFIN ._$. Eine_ART neuere_ADJA	Zählung_NN	im_APPRART Jahr_NN 1838_CARD ergab_VVFIN nur_ADV 84,506_CARD wirkliche_ADJA Einwohner_NN ,_$, wovon_PWAV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=272	50206931	50206931
274	24003905	so ist und bleibt hier Bredow , „ umständliche Er	zählung	der wichtigsten Weltbcgebenheiten " Leitstern und Muster ! Daneben und	so_ADV ist_VAFIN und_KON bleibt_VVFIN hier_ADV Bredow_NN ,_$, „_$( umständliche_ADJA Er_PPER	zählung_NN	der_ART wichtigsten_ADJA Weltbcgebenheiten_NN "_$( Leitstern_NN und_KON Muster_NN !_$. Daneben_PAV und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=273	50741198	50741198
275	24777217	Zur Zeit solcher Revisionen ist auch die beste Gelegenheit eine	Zählung	der Bib liothek vorzunehmen und sie durch frühere Zählungen so	Zur_APPRART Zeit_NN solcher_PIAT Revisionen_NN ist_VAFIN auch_ADV die_ART beste_ADJA Gelegenheit_NN eine_ART	Zählung_NN	der_ART Bib_NE liothek_NN vorzunehmen_VVIZU und_KON sie_PPER durch_APPR frühere_ADJA Zählungen_NN so_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=274	51188260	51188260
276	25129848	. aufzählung und alles , was in das Fach derselben	zählung	" ' einschlägt . DaherigrRe - Er leitet die Verfertigung	._$. aufzählung_VVFIN und_KON alles_PIS ,_$, was_PRELS in_APPR das_ART Fach_NN derselben_PDAT	zählung_NN	"_$( '_$( einschlägt_VVFIN ._$. DaherigrRe_NE -_$( Er_PPER leitet_VVFIN die_ART Verfertigung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=275	51329402	51329402
277	24725417	Gegen wart der Eltern und Lehrer , durch offene Er	zählung	dessen , was das feine Gefühl unter drückt , durch	Gegen_APPR wart_VAFIN der_ART Eltern_NN und_KON Lehrer_NN ,_$, durch_APPR offene_ADJA Er_PPER	zählung_NN	dessen_PDS ,_$, was_PRELS das_ART feine_ADJA Gefühl_NN unter_APPR drückt_VVFIN ,_$, durch_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=276	51947989	51947989
278	8623829	die Obliegenheiten aller Canzlei - Angestellten bestimmt . Die Auf	zählung	der Geschäfte enthält folgendes Verzeichniß : Katholisches Kirchenwesen , Hr	die_ART Obliegenheiten_NN aller_PIAT Canzlei_NN -_$( Angestellten_NN bestimmt_VVPP ._$. Die_ART Auf_APPR	zählung_NN	der_ART Geschäfte_NN enthält_VVFIN folgendes_ADJA Verzeichniß_NN :_$. Katholisches_ADJA Kirchenwesen_NN ,_$, Hr_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=277	52577796	52577796
279	8623829	der katholischen Pfarreien im K . Aargau 228 . Auf	zählung	der ehemaligen » nd jetzigen Collaturpfrün- den , nach den	der_ART katholischen_ADJA Pfarreien_NN im_APPRART K_NN ._$. Aargau_NN 228_CARD ._$. Auf_APPR	zählung_NN	der_ART ehemaligen_ADJA »_$( nd_ADJA jetzigen_ADJA Collaturpfrün-_TRUNC den_ART ,_$, nach_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=278	53016014	53016014
280	25460167	, immerulio , N „ i8 , ( . eine	Zählung	vornehmen : numerum iii » » , li , lluin	,_$, immerulio_NE ,_$, N_NE „_$( i8_VVFIN ,_$, (_$( ._$. eine_ART	Zählung_NN	vornehmen_ADJA :_$. numerum_NN iii_NE »_$( »_$( ,_$, li_VVFIN ,_$, lluin_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=279	53526052	53526052
281	16528610	Hieher kommen die Einwohnerzahlen , wie sie der neuen Volks	zählung	entsprechen werden . 61 15 ) Wann ist der gestorben	Hieher_NN kommen_VVFIN die_ART Einwohnerzahlen_NN ,_$, wie_KOUS sie_PPER der_ART neuen_ADJA Volks_NN	zählung_NN	entsprechen_VVINF werden_VAFIN ._$. 61_CARD 15_CARD )_$( Wann_PWAV ist_VAFIN der_PDS gestorben_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=280	53604703	53604703
282	18292580	auf 41,8 Quadratmeilen bereM ' und die Bevölkerung nach einer	Zählung	vom 1831 auf 165,740 Seelen angegeben . Klima : Im	auf_APPR 41,8_CARD Quadratmeilen_NN bereM_ADJA '_$( und_KON die_ART Bevölkerung_NN nach_APPR einer_ART	Zählung_NN	vom_APPRART 1831_CARD auf_APPR 165,740_CARD Seelen_NN angegeben_VVPP ._$. Klima_NN :_$. Im_APPRART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=281	54323845	54323845
283	18292580	leben nach einer im Jahr 1811 vorg ^ 1 t	Zählung	11710 Ew . , die jetzt aber woy angewachsen sein	leben_VVFIN nach_APPR einer_ART im_APPRART Jahr_NN 1811_CARD vorg_VVPP ^_XY 1_CARD t_NN	Zählung_NN	11710_CARD Ew_VVFIN ._$. ,_$, die_PRELS jetzt_ADV aber_ADV woy_NN angewachsen_VVPP sein_VAINF	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=282	54742782	54742782
284	18292580	sich auf 32H ) Meilen . Bevölkerung : Nach der	Zählung	von 1836 . beläuft sich dieselbe auf 231576 Seelen .	sich_PRF auf_APPR 32H_ADJA )_$( Meilen_NN ._$. Bevölkerung_NN :_$. Nach_APPR der_ART	Zählung_NN	von_APPR 1836_CARD ._$. beläuft_VVFIN sich_PRF dieselbe_PDS auf_APPR 231576_CARD Seelen_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=283	54811423	54811423
285	18292580	Raum überschritten werden , und zwar ohne durch eine Auf	zählung	derselben wesentlich zu nützen . Wir beschränken uns daher auf	Raum_NN überschritten_VVPP werden_VAINF ,_$, und_KON zwar_ADV ohne_APPR durch_APPR eine_ART Auf_APPR	zählung_NN	derselben_PDAT wesentlich_ADJD zu_PTKZU nützen_VVINF ._$. Wir_PPER beschränken_VVFIN uns_PPER daher_PAV auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=284	54860444	54860444
286	9348564	. Dieser Erzeugungsakt , der beim Rechnen als Vorgang einer	Zählung	, bei der Geometrie als Vorgang einer stetigen Bewegung aufzufassen	._$. Dieser_PDAT Erzeugungsakt_NN ,_$, der_PRELS beim_APPRART Rechnen_NN als_KOKOM Vorgang_NN einer_ART	Zählung_NN	,_$, bei_APPR der_ART Geometrie_NN als_KOKOM Vorgang_NN einer_ART stetigen_ADJA Bewegung_NN aufzufassen_VVIZU	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=285	55243608	55243608
287	9348564	man die Gesammtstcigung bis zu einem höher gelegenen Punkte durch	Zählung	der einzelnen Höhen finden . — . Die vorige Zeichnung	man_PIS die_ART Gesammtstcigung_NN bis_KON zu_APPR einem_ART höher_ADJD gelegenen_ADJA Punkte_NN durch_APPR	Zählung_NN	der_ART einzelnen_ADJA Höhen_NN finden_VVINF ._$. —_NN ._$. Die_ART vorige_ADJA Zeichnung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=286	55451058	55451058
288	5065172	und die sie niemals übertrete . Wenn nun eine Er	zählung	etwas enthalte , das den allgemeinen Gesetzen der Natur zuwider	und_KON die_PRELS sie_PPER niemals_ADV übertrete_VVFIN ._$. Wenn_KOUS nun_ADV eine_VVFIN Er_PPER	zählung_NN	etwas_ADV enthalte_VVFIN ,_$, das_PRELS den_ART allgemeinen_ADJA Gesetzen_NN der_ART Natur_NN zuwider_APPO	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=287	55835427	55835427
289	5065172	, so habe man das beste Recht , diese Er	zählung	entweder ganz oder doch zum Theil für falsch zu halten	,_$, so_ADV habe_VAFIN man_PIS das_ART beste_ADJA Recht_NN ,_$, diese_PDAT Er_PPER	zählung_NN	entweder_KON ganz_ADV oder_KON doch_ADV zum_APPRART Theil_NN für_APPR falsch_ADJD zu_PTKZU halten_VVINF	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=288	55835449	55835449
290	5065172	die Eid genossenschaft gerettet worden . Künstlerhand hat diese Er	zählung	zu einem schönen Bilde geformt ; die Erzählung ist aber	die_ART Eid_NN genossenschaft_ADJD gerettet_VVPP worden_VAPP ._$. Künstlerhand_NN hat_VAFIN diese_PDS Er_PPER	zählung_NN	zu_APPR einem_ART schönen_ADJA Bilde_NN geformt_VVPP ;_$. die_ART Erzählung_NN ist_VAFIN aber_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=289	56049201	56049201
291	5065172	fehlte es auch nicht an Unterhaltung in Gespräch und Er	zählung	, denn von den schwarzen Gesellen hatten einige sich in	fehlte_VVFIN es_PPER auch_ADV nicht_PTKNEG an_APPR Unterhaltung_NN in_APPR Gespräch_NN und_KON Er_PPER	zählung_NN	,_$, denn_KON von_APPR den_ART schwarzen_ADJA Gesellen_NN hatten_VAFIN einige_PIS sich_PRF in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=290	56090265	56090265
292	5065172	Die Katholizität ist so ausschließlich , daß die letzte Volks	zählung	308 Katholiken und nur einen Protestanten ergab . Um die	Die_ART Katholizität_NN ist_VAFIN so_ADV ausschließlich_ADV ,_$, daß_KOUS die_ART letzte_ADJA Volks_NN	zählung_NN	308_CARD Katholiken_NN und_KON nur_ADV einen_ART Protestanten_NN ergab_VVFIN ._$. Um_KOUI die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=291	56127525	56127525
293	5065172	Habe ich es auch nicht auf Vollständigkeit in der Aus	zählung	der Ausflüge abgesehen , welche sich von Rappers- wyl mit	Habe_VAFIN ich_PPER es_PPER auch_ADV nicht_PTKNEG auf_APPR Vollständigkeit_NN in_APPR der_ART Aus_APPR	zählung_NN	der_ART Ausflüge_NN abgesehen_VVPP ,_$, welche_PRELS sich_PRF von_APPR Rappers-_NN wyl_VVFIN mit_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=292	56254607	56254607
294	8452102	Prozent der Ein wohnerschaft . Der Vichstaud betrug laut letzter	Zählung	22 Pferds 229 Stück Rindvieh , 128 Schweine , 6	Prozent_NN der_ART Ein_ART wohnerschaft_NN ._$. Der_ART Vichstaud_NE betrug_VVFIN laut_APPR letzter_ADJA	Zählung_NN	22_CARD Pferds_NN 229_CARD Stück_NN Rindvieh_NN ,_$, 128_CARD Schweine_NN ,_$, 6_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=293	57637521	57637521
295	8452102	Prozent der Ein wohnerschaft . Der Viehstand betrug bei letzter	Zählung	10 Pferde , »88 Stück Rindvieh , 76 Schweine ,	Prozent_NN der_ART Ein_ART wohnerschaft_NN ._$. Der_ART Viehstand_NN betrug_VVFIN bei_APPR letzter_ADJA	Zählung_NN	10_CARD Pferde_NN ,_$, »88_ADJA Stück_NN Rindvieh_NN ,_$, 76_CARD Schweine_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=294	57640433	57640433
296	8452102	oo Prozent der Einwohnerschaft Der Viehstand betrug bei der letzten	Zählung	18 Pferde , 386 Stück Rindvieh , 304 Schweine ,	oo_ADJA Prozent_NN der_ART Einwohnerschaft_NN Der_ART Viehstand_NN betrug_VVFIN bei_APPR der_ART letzten_ADJA	Zählung_NN	18_CARD Pferde_NN ,_$, 386_CARD Stück_NN Rindvieh_NN ,_$, 304_CARD Schweine_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=295	57642417	57642417
297	8452102	/ioo Prozent der Einwohnerschaft . Der Viehstand betrug laut letzter	Zählung	( 1850 ) 37 Pferde , 447 Stück Rindvieh ,	/ioo_ADJA Prozent_NN der_ART Einwohnerschaft_NN ._$. Der_ART Viehstand_NN betrug_VVFIN laut_APPR letzter_ADJA	Zählung_NN	(_$( 1850_CARD )_$( 37_CARD Pferde_NN ,_$, 447_CARD Stück_NN Rindvieh_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=296	57642836	57642836
298	8452102	/rooPro zent der Einwohnerschaft . Der Biehstand betrug laut letzter	Zählung	21 Pferde , 210 Stück Rindvieh , 130 Schweine ,	/rooPro_NN zent_VVFIN der_ART Einwohnerschaft_NN ._$. Der_ART Biehstand_NN betrug_VVFIN laut_APPR letzter_ADJA	Zählung_NN	21_CARD Pferde_NN ,_$, 210_CARD Stück_NN Rindvieh_NN ,_$, 130_CARD Schweine_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=297	57646844	57646844
299	8452102	Prozent der > Einwohnerschaft . Der Vichstand betrug laut letzter	Zählung	voist i Jahr 1850 33 Pferde , 373 Stück Rindvieh	Prozent_NN der_ART >_$( Einwohnerschaft_NN ._$. Der_ART Vichstand_NN betrug_VVFIN laut_APPR letzter_ADJA	Zählung_NN	voist_NN i_ADJA Jahr_NN 1850_CARD 33_CARD Pferde_NN ,_$, 373_CARD Stück_NN Rindvieh_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=298	57647951	57647951
300	8452102	Prozent der Einwohnerschaft . ^ Der Viehstand betrug lant letzter	Zählung	26 Pferde , 687 Stück ^ Rindvieh , 292 Schweine	Prozent_NN der_ART Einwohnerschaft_NN ._$. ^_XY Der_ART Viehstand_NN betrug_VVFIN lant_ADJA letzter_ADJA	Zählung_NN	26_CARD Pferde_NN ,_$, 687_CARD Stück_NN ^_XY Rindvieh_NN ,_$, 292_CARD Schweine_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=299	57650086	57650086
301	8452102	12 Prozent der Einwohnerschaft . Der Viehstand betrug laut letzter	Zählung	^ 59 Pferde , 1323 Stück Rindvieh , 1323 Schweine	12_CARD Prozent_NN der_ART Einwohnerschaft_NN ._$. Der_ART Viehstand_NN betrug_VVFIN laut_APPR letzter_ADJA	Zählung_NN	^_XY 59_CARD Pferde_NN ,_$, 1323_CARD Stück_NN Rindvieh_NN ,_$, 1323_CARD Schweine_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=300	57650260	57650260
302	8452102	/roo Prozent der Einwohnerschaft , Der Viehstand betrug laut letzter	Zählung	21 Pferde , 983 Slück Rind vieh , 1192 Schweine	/roo_ADJA Prozent_NN der_ART Einwohnerschaft_NN ,_$, Der_ART Viehstand_NN betrug_VVFIN laut_APPR letzter_ADJA	Zählung_NN	21_CARD Pferde_NN ,_$, 983_CARD Slück_NN Rind_NN vieh_ADJD ,_$, 1192_CARD Schweine_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=301	57652005	57652005
303	8452102	der Einwohnerschaft . Der Vieh stand betrug bei der letzten	Zählung	22 Pferde . 672 Stück Rindvieh , 587 Schweine ,	der_ART Einwohnerschaft_NN ._$. Der_ART Vieh_NN stand_VVFIN betrug_VVFIN bei_APPR der_ART letzten_ADJA	Zählung_NN	22_CARD Pferde_NN ._$. 672_CARD Stück_NN Rindvieh_NN ,_$, 587_CARD Schweine_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=302	57668712	57668712
304	8452102	Prozent der Einwohnerschaft . Der Vichstand betrug bei der letzten	Zählung	14 Pferde , 169 Stück Rindvieh , 59 Schweine ,	Prozent_NN der_ART Einwohnerschaft_NN ._$. Der_ART Vichstand_NN betrug_VVFIN bei_APPR der_ART letzten_ADJA	Zählung_NN	14_CARD Pferde_NN ,_$, 169_CARD Stück_NN Rindvieh_NN ,_$, 59_CARD Schweine_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=303	57681082	57681082
305	8452102	Prozent der Einwohnerschaft . Der Vichstand betrug bei der letzten	Zählung	30 Pferde , 113 Stück Rindvieh , 114Schweine , 14Schafe	Prozent_NN der_ART Einwohnerschaft_NN ._$. Der_ART Vichstand_NN betrug_VVFIN bei_APPR der_ART letzten_ADJA	Zählung_NN	30_CARD Pferde_NN ,_$, 113_CARD Stück_NN Rindvieh_NN ,_$, 114Schweine_NN ,_$, 14Schafe_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=304	57681589	57681589
306	8530328	Blin denanstalt gefaßt hatte , wurde auf seine Veranstaltung eine	Zählung	der damals im Canton lebenden Blinden vorgenommen , welche eine	Blin_NE denanstalt_NN gefaßt_VVPP hatte_VAFIN ,_$, wurde_VAFIN auf_APPR seine_PPOSAT Veranstaltung_NN eine_ART	Zählung_NN	der_ART damals_ADV im_APPRART Canton_NN lebenden_ADJA Blinden_NN vorgenommen_VVPP ,_$, welche_PRELS eine_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=305	57888222	57888222
307	8530328	Taubstummen in die Blindenanstalt ins Leben gerufen . Die veranstaltete	Zählung	der Taubstummen im Canton zeigte , daß deren 225 vorhanden	Taubstummen_NN in_APPR die_ART Blindenanstalt_NN ins_APPRART Leben_NN gerufen_VVPP ._$. Die_ART veranstaltete_ADJA	Zählung_NN	der_ART Taubstummen_NN im_APPRART Canton_NN zeigte_VVFIN ,_$, daß_KOUS deren_PDAT 225_CARD vorhanden_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=306	57888439	57888439
308	8530328	der Zahl der Gesellschafts - Mitglieder und einer dießfalls vorgenommenen	Zählung	aus , zufolge welcher nun die Zunft zur Safran .	der_ART Zahl_NN der_ART Gesellschafts_NN -_$( Mitglieder_NN und_KON einer_ART dießfalls_NN vorgenommenen_ADJA	Zählung_NN	aus_PTKVZ ,_$, zufolge_APPR welcher_PRELS nun_ADV die_ART Zunft_NN zur_APPRART Safran_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=307	58275808	58275808
309	7396271	Verstöße werden sich wohl nicht finden . a ) Eine	Zählung	von 1818 ergab 338,884 Seelen , 48,000 mehr als die	Verstöße_NN werden_VAFIN sich_PRF wohl_ADV nicht_PTKNEG finden_VVINF ._$. a_FM )_$( Eine_ART	Zählung_NN	von_APPR 1818_CARD ergab_VVFIN 338,884_CARD Seelen_NN ,_$, 48,000_CARD mehr_ADV als_KOKOM die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=308	58825505	58825505
